#,NUMERO,STATUS,ED,DESCRICAO,RÓTULOS,CARGA ATUAL,SETOR DO RESPONSÁVEL,CAMPUS DA CARGA,VALOR AQUISIÇÃO,VALOR DEPRECIADO,NUMERO NOTA FISCAL,NÚMERO DE SÉRIE,DATA DA ENTRADA,DATA DA CARGA,FORNECEDOR,SALA,ESTADO DE CONSERVAÇÃO
2705,244092,Ativo,18,Livro - FUNDAMENTOS DA MATEMÁTICA DISCRETA - HUNTER 1ª Ed. 2011 - ISBN: 9788521618102.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,83.83,60.73,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2706,244093,Ativo,18,Livro - FUNDAMENTOS MATEMÁTICOS PARA A CIÊNCIA DA COMPUTAÇÃO - GERSTING 7ª Ed. 2017 - ISBN: 9788521632597.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,276.44,200.54,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2707,244094,Ativo,18,Livro - FUNDAMENTOS MATEMÁTICOS PARA A CIÊNCIA DA COMPUTAÇÃO - GERSTING 7ª Ed. 2017 - ISBN: 9788521632597.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,276.44,200.54,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2708,244095,Ativo,18,Livro - FUNDAMENTOS MATEMÁTICOS PARA A CIÊNCIA DA COMPUTAÇÃO - GERSTING 7ª Ed. 2017 - ISBN: 9788521632597.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,276.44,200.54,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2709,244096,Ativo,18,Livro - GERENCIAMENTO DE PROJETOS - O PROCESSO GERENCIAL - LARSON/GRAY 6ª Ed. 2016 - ISBN: 9788580555660.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,95.99,69.59,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2710,244097,Ativo,18,Livro - GERENCIAMENTO DE PROJETOS - O PROCESSO GERENCIAL - LARSON/GRAY 6ª Ed. 2016 - ISBN: 9788580555660.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,95.99,69.59,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2711,244098,Ativo,18,Livro - GERENCIAMENTO DE PROJETOS - O PROCESSO GERENCIAL - LARSON/GRAY 6ª Ed. 2016 - ISBN: 9788580555660.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,95.99,69.59,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2712,244099,Ativo,18,"Livro - GRAFOS - CONCEITOS, ALGORITMOS E APLICAÇÕES - GOLDBARG 1ª Ed. 2012 - ISBN: 9788535257168.",-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,125.42,90.77,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2713,244100,Ativo,18,"Livro - GRAFOS - CONCEITOS, ALGORITMOS E APLICAÇÕES - GOLDBARG 1ª Ed. 2012 - ISBN: 9788535257168.",-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,125.42,90.77,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2714,244101,Ativo,18,"Livro - GRAFOS - CONCEITOS, ALGORITMOS E APLICAÇÕES - GOLDBARG 1ª Ed. 2012 - ISBN: 9788535257168.",-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,125.42,90.77,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2715,244102,Ativo,18,Livro - A HISTÓRIA DA ARTE - GOMBRICH 16ª  Ed. 2000 - ISBN: 9788521611851.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,99.82,72.43,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2716,244103,Ativo,18,Livro - A HISTÓRIA DA ARTE - GOMBRICH 16ª  Ed. 2000 - ISBN: 9788521611851.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,99.82,72.43,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2717,244104,Ativo,18,Livro - A HISTÓRIA DA ARTE - GOMBRICH 16ª  Ed. 2000 - ISBN: 9788521611851.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,99.82,72.43,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2718,244105,Ativo,18,Livro - A HISTÓRIA DA ARTE - GOMBRICH 16ª  Ed. 2000 - ISBN: 9788521611851.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,99.82,72.43,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2719,244106,Ativo,18,Livro - A HISTÓRIA DA ARTE - GOMBRICH 16ª  Ed. 2000 - ISBN: 9788521611851.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,99.82,72.43,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2720,244107,Ativo,18,Livro - A HISTÓRIA DA ARTE - GOMBRICH 16ª  Ed. 2000 - ISBN: 9788521611851.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,99.82,72.43,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2721,244108,Ativo,18,Livro - A HISTÓRIA DA ARTE - GOMBRICH 16ª  Ed. 2000 - ISBN: 9788521611851.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,99.82,72.43,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2722,244109,Ativo,18,Livro - A HISTÓRIA DA ARTE - GOMBRICH 16ª  Ed. 2000 - ISBN: 9788521611851.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,99.82,72.43,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2723,244110,Ativo,18,Livro - A HISTÓRIA DA ARTE - GOMBRICH 16ª  Ed. 2000 - ISBN: 9788521611851.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,99.82,72.43,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2724,244111,Ativo,18,Livro - A HISTÓRIA DA ARTE - GOMBRICH 16ª  Ed. 2000 - ISBN: 9788521611851.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,99.82,72.43,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2725,244112,Ativo,18,Livro - HTML E CSS - PROJETE E CONSTRUA WEBSITES - DUCKETT 1ª Ed. 2015 - ISBN: 9788576089391.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,138.22,100.27,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2726,244113,Ativo,18,Livro - HTML E CSS - PROJETE E CONSTRUA WEBSITES - DUCKETT 1ª Ed. 2015 - ISBN: 9788576089391.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,138.22,100.27,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2727,244114,Ativo,18,Livro - HTML E CSS - PROJETE E CONSTRUA WEBSITES - DUCKETT 1ª Ed. 2015 - ISBN: 9788576089391.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,138.22,100.27,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2728,244115,Ativo,18,Livro - HTML E CSS - PROJETE E CONSTRUA WEBSITES - DUCKETT 1ª Ed. 2015 - ISBN: 9788576089391.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,138.22,100.27,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2729,244116,Ativo,18,Livro - HTML E CSS - PROJETE E CONSTRUA WEBSITES - DUCKETT 1ª Ed. 2015 - ISBN: 9788576089391.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,138.22,100.27,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2730,244117,Ativo,18,Livro - HTML E CSS - PROJETE E CONSTRUA WEBSITES - DUCKETT 1ª Ed. 2015 - ISBN: 9788576089391.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,138.22,100.27,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2731,244118,Ativo,18,Livro - HTML E CSS - PROJETE E CONSTRUA WEBSITES - DUCKETT 1ª Ed. 2015 - ISBN: 9788576089391.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,138.22,100.27,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2732,244119,Ativo,18,Livro - HTML E CSS - PROJETE E CONSTRUA WEBSITES - DUCKETT 1ª Ed. 2015 - ISBN: 9788576089391.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,138.22,100.27,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2733,244120,Ativo,18,Livro - HTML E CSS - PROJETE E CONSTRUA WEBSITES - DUCKETT 1ª Ed. 2015 - ISBN: 9788576089391.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,138.22,100.27,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2734,244121,Ativo,18,Livro - HTML E CSS - PROJETE E CONSTRUA WEBSITES - DUCKETT 1ª Ed. 2015 - ISBN: 9788576089391.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,138.22,100.27,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2735,244122,Ativo,18,Livro - A IMAGEM - AUMONT 16ª Ed. 2004 - ISBN: 9788530802349.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,47.93,34.73,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2736,244123,Ativo,18,Livro - A IMAGEM - AUMONT 16ª Ed. 2004 - ISBN: 9788530802349.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,47.93,34.73,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2737,244124,Ativo,18,Livro - A IMAGEM - AUMONT 16ª Ed. 2004 - ISBN: 9788530802349.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,47.93,34.73,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2738,244125,Ativo,18,Livro - INTRODUÇÃO À ESTRUTURAS DE DADOS - COM TÉCNICAS DE PROGRAMAÇÃO EM C - CELES 2ª Ed. 2016 - ISBN: 9788535283457.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,87.67,63.58,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2739,244126,Ativo,18,Livro - INTRODUÇÃO À ESTRUTURAS DE DADOS - COM TÉCNICAS DE PROGRAMAÇÃO EM C - CELES 2ª Ed. 2016 - ISBN: 9788535283457.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,87.67,63.58,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2740,244127,Ativo,18,Livro - INTRODUÇÃO À ESTRUTURAS DE DADOS - COM TÉCNICAS DE PROGRAMAÇÃO EM C - CELES 2ª Ed. 2016 - ISBN: 9788535283457.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,87.67,63.58,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2741,244128,Ativo,18,Livro - INTRODUÇÃO À ESTRUTURAS DE DADOS - COM TÉCNICAS DE PROGRAMAÇÃO EM C - CELES 2ª Ed. 2016 - ISBN: 9788535283457.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,87.67,63.58,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2742,244129,Ativo,18,Livro - INTRODUÇÃO À ESTRUTURAS DE DADOS - COM TÉCNICAS DE PROGRAMAÇÃO EM C - CELES 2ª Ed. 2016 - ISBN: 9788535283457.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,87.67,63.58,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2743,244130,Ativo,18,Livro - INTRODUÇÃO À ESTRUTURAS DE DADOS - COM TÉCNICAS DE PROGRAMAÇÃO EM C - CELES 2ª Ed. 2016 - ISBN: 9788535283457.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,87.67,63.58,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2744,244131,Ativo,18,Livro - INTRODUÇÃO À ESTRUTURAS DE DADOS - COM TÉCNICAS DE PROGRAMAÇÃO EM C - CELES 2ª Ed. 2016 - ISBN: 9788535283457.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,87.67,63.58,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2745,244132,Ativo,18,Livro - INTRODUÇÃO À ESTRUTURAS DE DADOS - COM TÉCNICAS DE PROGRAMAÇÃO EM C - CELES 2ª Ed. 2016 - ISBN: 9788535283457.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,87.67,63.58,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2746,244133,Ativo,18,Livro - INTRODUÇÃO À ESTRUTURAS DE DADOS - COM TÉCNICAS DE PROGRAMAÇÃO EM C - CELES 2ª Ed. 2016 - ISBN: 9788535283457.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,87.67,63.58,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2747,244134,Ativo,18,Livro - INTRODUÇÃO À ESTRUTURAS DE DADOS - COM TÉCNICAS DE PROGRAMAÇÃO EM C - CELES 2ª Ed. 2016 - ISBN: 9788535283457.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,87.67,63.58,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2748,244135,Ativo,18,Livro - INTRODUÇÃO À SISTEMAS DE BANCOS DE DADOS - DATE 1ª Ed. 2004 - ISBN: 9788535212730.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,274.52,198.95,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2749,244136,Ativo,18,Livro - INTRODUÇÃO À SISTEMAS DE BANCOS DE DADOS - DATE 1ª Ed. 2004 - ISBN: 9788535212730.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,274.52,198.95,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2750,244137,Ativo,18,Livro - INTRODUÇÃO À SISTEMAS DE BANCOS DE DADOS - DATE 1ª Ed. 2004 - ISBN: 9788535212730.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,274.52,198.95,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2751,244138,Ativo,18,Livro - INTRODUÇÃO À SISTEMAS DE BANCOS DE DADOS - DATE 1ª Ed. 2004 - ISBN: 9788535212730.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,274.52,198.95,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2752,244139,Ativo,18,Livro - INTRODUÇÃO À SISTEMAS DE BANCOS DE DADOS - DATE 1ª Ed. 2004 - ISBN: 9788535212730.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,274.52,198.95,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2753,244140,Ativo,18,Livro - INTRODUÇÃO À SISTEMAS DE BANCOS DE DADOS - DATE 1ª Ed. 2004 - ISBN: 9788535212730.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,274.52,198.95,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2754,244141,Ativo,18,Livro - INTRODUÇÃO À SISTEMAS DE BANCOS DE DADOS - DATE 1ª Ed. 2004 - ISBN: 9788535212730.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,274.52,198.95,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2755,244142,Ativo,18,Livro - INTRODUÇÃO À SISTEMAS DE BANCOS DE DADOS - DATE 1ª Ed. 2004 - ISBN: 9788535212730.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,274.52,198.95,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2756,244143,Ativo,18,Livro - INTRODUÇÃO À SISTEMAS DE BANCOS DE DADOS - DATE 1ª Ed. 2004 - ISBN: 9788535212730.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,274.52,198.95,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2757,244144,Ativo,18,Livro - INTRODUÇÃO À SISTEMAS DE BANCOS DE DADOS - DATE 1ª Ed. 2004 - ISBN: 9788535212730.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,274.52,198.95,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2758,244145,Ativo,18,Livro - LINGUAGEM C - COMPLETA E DESCOMPLICADA - BACKES 2ª Ed. 2018 - ISBN: 9788535291063.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,101.10,73.38,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2759,244146,Ativo,18,Livro - LINGUAGEM C - COMPLETA E DESCOMPLICADA - BACKES 2ª Ed. 2018 - ISBN: 9788535291063.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,101.10,73.38,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2760,244147,Ativo,18,Livro - LINGUAGEM C - COMPLETA E DESCOMPLICADA - BACKES 2ª Ed. 2018 - ISBN: 9788535291063.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,101.10,73.38,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2761,244148,Ativo,18,Livro - LÓGICA DE PROGRAMAÇÃO E ALGORITMOS COM JAVASCRIPT - IEPSEN 1ª Ed. 2018 - ISBN: 9788575226568.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,44.15,31.94,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2762,244149,Ativo,18,Livro - LÓGICA DE PROGRAMAÇÃO E ALGORITMOS COM JAVASCRIPT - IEPSEN 1ª Ed. 2018 - ISBN: 9788575226568.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,44.15,31.94,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2763,244150,Ativo,18,Livro - LÓGICA DE PROGRAMAÇÃO E ALGORITMOS COM JAVASCRIPT - IEPSEN 1ª Ed. 2018 - ISBN: 9788575226568.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,44.15,31.94,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2764,244151,Ativo,18,Livro - LÓGICA DE PROGRAMAÇÃO E ESTRUTURAS DE DADOS COM APLICAÇÕES EM JAVA - PUGA/RISSETTI  2ª Ed. 2008 - ISBN: 9788576052074.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,71.67,51.87,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2765,244152,Ativo,18,Livro - LÓGICA DE PROGRAMAÇÃO E ESTRUTURAS DE DADOS COM APLICAÇÕES EM JAVA - PUGA/RISSETTI  2ª Ed. 2008 - ISBN: 9788576052074.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,71.67,51.87,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2766,244153,Ativo,18,Livro - LÓGICA DE PROGRAMAÇÃO E ESTRUTURAS DE DADOS COM APLICAÇÕES EM JAVA - PUGA/RISSETTI  2ª Ed. 2008 - ISBN: 9788576052074.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,71.67,51.87,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2767,244154,Ativo,18,Livro - ORGANIZAÇÃO ESTRUTURADA DE COMPUTADORES - TANENBAUM 6ª Ed. 2014 - ISBN: 9788581435398.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,188.77,136.96,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2768,244155,Ativo,18,Livro - ORGANIZAÇÃO ESTRUTURADA DE COMPUTADORES - TANENBAUM 6ª Ed. 2014 - ISBN: 9788581435398.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,188.77,136.96,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2769,244156,Ativo,18,Livro - ORGANIZAÇÃO ESTRUTURADA DE COMPUTADORES - TANENBAUM 6ª Ed. 2014 - ISBN: 9788581435398.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,188.77,136.96,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2770,244157,Ativo,18,Livro - ORGANIZAÇÃO ESTRUTURADA DE COMPUTADORES - TANENBAUM 6ª Ed. 2014 - ISBN: 9788581435398.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,188.77,136.96,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2771,244158,Ativo,18,Livro - ORGANIZAÇÃO ESTRUTURADA DE COMPUTADORES - TANENBAUM 6ª Ed. 2014 - ISBN: 9788581435398.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,188.77,136.96,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2772,244159,Ativo,18,Livro - ORGANIZAÇÃO ESTRUTURADA DE COMPUTADORES - TANENBAUM 6ª Ed. 2014 - ISBN: 9788581435398.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,188.77,136.96,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2773,244160,Ativo,18,Livro - ORGANIZAÇÃO ESTRUTURADA DE COMPUTADORES - TANENBAUM 6ª Ed. 2014 - ISBN: 9788581435398.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,188.77,136.96,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
2774,244161,Ativo,18,Livro - ORGANIZAÇÃO ESTRUTURADA DE COMPUTADORES - TANENBAUM 6ª Ed. 2014 - ISBN: 9788581435398.,-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,188.77,136.96,3298,,04/06/2020,04/06/2020,Helen Paula Caitana Dias EIRELI,37 - BIBLIOTECA - Prédio Oficinas.(Campus Gravataí),Bom
